Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee
0xc291fbd62891ed2b61d4ab10dce153898a2ed5d1b15f9101adf78ec3850e4171,Success,ERC-20,Transfer,20252564,333 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x4774e707204E1d6150c7c34a0a4b1c02b4a7df74, ,"27,805.27","$1,424.74",Ultra Token(UOS),0.00008862
0x2abddad75284f97e22cec15c57553c52d5f7b2687413c6cd168b42c0982cfb18,Success,ERC-20,Transfer,20251345,333 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"15,981",$818.87,Ultra Token(UOS),0.00008085
0xaa600f7fde39f4a52ee1c30441ac2c150653c39f0925ea246a8697df19247101,Success,ERC-20,Transfer,20249411,333 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"84,904.97","$4,350.53",Ultra Token(UOS),0.0000564
0xd3c6fde1bfc915e10df0f057b3b11b591471f08a1a92276b088f86bc872d6d3c,Success,ERC-20,Transfer,20244169,334 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x07455a683a99fcfffca28140d0c7c39961e26e51,Liquidation Wallet,"82,541.09","$4,229.41",Ultra Token(UOS),0.00011529
0x7296884e87628a40fad50d111745164f28ae292f945cfee85891c0d56fee66b6,Success,ERC-20,Transfer,20244118,334 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0CE98AE766977e97c6D56eE8B9E0416a0D5e051D, ,"75,425.41","$3,864.80",Ultra Token(UOS),0.00018425
0x14ef4253b665f4cd00a2320b4834a994d25d1270ba676bfce647c5dcb0e3b267,Success,ERC-20,Transfer,20243520,334 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"15,963.37",$817.96,Ultra Token(UOS),0.00011789
0xd87ca025b0283606cc695138127738559a4d876cba287e826688160c98540c6c,Success,ERC-20,Transfer,20240582,334 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"14,981",$767.63,Ultra Token(UOS),0.00034516
0xde436f16e432630dabd8deab9ff707b42a5694f8e767156afdfe791fc2000933,Success,ERC-20,Transfer,20239737,335 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7CBfaC14f10d3e0A13f1AF33433Ae39b2d7BfAc, ,"36,098.83","$1,849.70",Ultra Token(UOS),0.00043637
0x9b93aebe08461b3c9b843607461b0e167cafdf947701e7efc10f82071833ed07,Success,ERC-20,Transfer,20239567,335 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"65,000","$3,330.60",Ultra Token(UOS),0.00041368
0xea4afd54105a542847c066265c9900d0615ca5c74f62b3a9d5e341a168d8bc75,Success,ERC-20,Transfer,20239072,335 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"12,981",$665.15,Ultra Token(UOS),0.00073975
0xc0bfb0f3e12540a30a287f843766db74508990d0512c11c177aa7b8c40143fd1,Success,ERC-20,Transfer,20237759,335 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x3fdddd9a44a5565d51d4b4791cf02e9b16af6d49, AscendEX Dep: 0x3FddDD...af6d49,"8,742.06",$447.94,Ultra Token(UOS),0.00092576
0xf6e01796c7a3f40108dc87a112c5ad5bb33efd2270c4459c759509dd32ebf4e4,Success,ERC-20,Transfer,20237731,335 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"84,913.12","$4,350.95",Ultra Token(UOS),0.00073449
0x7d27c4e22b46c014dd1ec4573a171272befd03dbce320c78dcb3e2a04a2d2417,Success,ERC-20,Transfer,20237710,335 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00104028
0x11677eb7769f137b5bda7bf8cbd9286d77aba4248e13ceb24e66c79e61c7e566,Success,ERC-20,Transfer,20236791,335 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"56,856.91","$2,913.35",Ultra Token(UOS),0.00055764
0xb3fae75d605b1244e5c51e70b722663a0d6d8e9d103f7bc5f6f3f6204bc41737,Success,ERC-20,Transfer,20232104,336 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"100,981","$5,174.27",Ultra Token(UOS),0.00053322
0x7ac02de09fe4c6742d3c1e9136e4cd9f361b3267761bb5682c10c558a7e40b5b,Success,ERC-20,Transfer,20230144,336 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"108,369.54","$5,552.86",Ultra Token(UOS),0.00049906
0xe6fd3247deaaa2cb88e12b6f79f93293f6502d462ec6cc3edf0b8c9c25419211,Success,ERC-20,Transfer,20229179,336 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xac77474778E78c6c37D26522Bd67bD68908F6E69, ,"23,293.08","$1,193.54",Ultra Token(UOS),0.00023179
0x88f61a3f21e7e6baa37cab0b9b10cbd65ef6787db33015a42565f6bb77c02a0d,Success,ERC-20,Transfer,20228881,336 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xac77474778E78c6c37D26522Bd67bD68908F6E69, ,"26,367.80","$1,351.09",Ultra Token(UOS),0.00049002
0x2ad6c714a16b360cb1e053d4937b7b77f5a830f9bc7699679ab5f1c0d6f41b95,Success,ERC-20,Transfer,20228881,336 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7CBfaC14f10d3e0A13f1AF33433Ae39b2d7BfAc, ,"40,369.04","$2,068.51",Ultra Token(UOS),0.00049002
0x50e2a3a7e434fc5577f2dfd36510636d0f69601c9443764c515fac87513b0be0,Success,ERC-20,Transfer,20227913,336 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd556d690b9ff8dae0b7c13a5bcbd9f3324ef56c7,UOS Liquidation Wallet #7,"41,477.60","$2,125.31",Ultra Token(UOS),0.00039495
0xc30647e60653ff05bc1563012b5cde187f09a6ee098cbc45d0097525e02038aa,Success,ERC-20,Transfer,20223844,337 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xac77474778E78c6c37D26522Bd67bD68908F6E69, ,"12,701.66",$650.83,Ultra Token(UOS),0.0001274
0xc892ab5cdebdfd6a3d1c955950fda9a236887446466c0ee18034f70be0fc8779,Success,ERC-20,Transfer,20213997,338 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"70,000","$3,586.80",Ultra Token(UOS),0.0004174
0xb520d0ca2972afa180909f26c8963def3c8df1dd70d294288fc61df158d428e2,Success,ERC-20,Transfer,20202241,340 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.0000849
0x34dd440361699d1bd91f49c13a40d2c3606d41d772265c0359aa3f38a0e0a182,Success,ERC-20,Transfer,20193715,341 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"72,000","$3,689.28",Ultra Token(UOS),0.000094
0x995e459d6e28e869416f9098a93873d9d31f74aa77c2da5441d0548237652747,Success,ERC-20,Transfer,20183173,342 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x15efb42a777238b60bcc8907e018ae87051cde4a, KuCoin Dep: 0x15efb4...1CdE4A,"6,786.56",$347.74,Ultra Token(UOS),0.00037005
0x1d9cf6fc4d0ead597160dea69dc358e06c89598cf9e2da2da4dbc615130f31eb,Success,ERC-20,Transfer,20180167,343 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd556d690b9ff8dae0b7c13a5bcbd9f3324ef56c7,UOS Liquidation Wallet #7,"58,203.41","$2,982.34",Ultra Token(UOS),0.00032319
0x528b7bd592f5386d65fd3f2bf37d354877063a08cd97a7b051811da4c402a104,Success,ERC-20,Transfer,20180037,343 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd556d690b9ff8dae0b7c13a5bcbd9f3324ef56c7,UOS Liquidation Wallet #7,"58,222.41","$2,983.32",Ultra Token(UOS),0.00031511
0xed0984498914ab693dc7748468665767bfa4c656acbcb89b208f5185161898fd,Success,ERC-20,Transfer,20180019,343 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"94,955.31","$4,865.51",Ultra Token(UOS),0.00028395
0x7d3774f2bf56b217005fd514e0c598b7d312be2a637fa74a6f476122f1bca8f7,Success,ERC-20,Transfer,20168954,344 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x77af60cceced0264d7aa24dfaa9b531ebc0ba0f8, Coinone Dep: 0x77AF60...0ba0F8,"6,692.29",$342.91,Ultra Token(UOS),0.00033765
0x41d225118009b6ede5e75de198cbb3c509a9ec9ea3891e14647b81f5882cf92b,Success,ERC-20,Transfer,20158960,346 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"80,000","$4,099.20",Ultra Token(UOS),0.00013368
0x820d844ae5978f5f6765f038a72c3b2639511a6ec7c8fe41d18f0967f76dba5b,Success,ERC-20,Transfer,20139178,349 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x353DD905AeC8e6366C74E61552D4Da0c08440fdC, ,"21,000","$1,076.04",Ultra Token(UOS),0.00043117
0x96d457fa9c0437a9eeff90b8c81cdaa25276138b59312e8ce543982ae014d6d6,Success,ERC-20,Transfer,20124461,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"74,000","$3,791.76",Ultra Token(UOS),0.00033523
0x405256fd1ed455d06fd9a73ca883a87ed8b9ca996b9aef2eac57e0932de60b4b,Success,ERC-20,Transfer,20123566,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"69,981","$3,585.83",Ultra Token(UOS),0.00025329
0xef9335977be8307855da70ccb7bf508de3020fda6287c0f2999c33fceb71653b,Success,ERC-20,Transfer,20123397,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00026272
0x949c7046c1473faaa973df9028fe86b69e006f65776c13bea1b8e27c347f4496,Success,ERC-20,Transfer,20123338,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00024336
0xaab128a641aaf838e38541428f0abcd4c76b1b5e2ac5b5b58a0ee88669d990e5,Success,ERC-20,Transfer,20123308,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00026243
0x15685cad9b6444e6510086bd39b91c5069fa7ab1d6027a7816eb6e31b35374d4,Success,ERC-20,Transfer,20123267,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0CE98AE766977e97c6D56eE8B9E0416a0D5e051D, ,"52,594.60","$2,694.95",Ultra Token(UOS),0.0002594
0x1dd79ee2bca724c661a0d1892e4d02ccd32c5e79a6786faa5299dd996d8a284d,Success,ERC-20,Transfer,20122356,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"60,000","$3,074.40",Ultra Token(UOS),0.00026388
0x90d99ff128de79e4752a4705d066ec7405d11face102a4aa90ea985d94da3ffe,Success,ERC-20,Transfer,20121599,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"60,000","$3,074.40",Ultra Token(UOS),0.00038697
0xad0625d4e9bb979873f5888a9b4e669cba9d8354e521364a0543ac11b35f00b6,Success,ERC-20,Transfer,20120419,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"11,269.61",$577.45,Ultra Token(UOS),0.000225
0x15e35ea7b2c774f5974878cbb3911a8bf7bd44fca317508f3ea80836a3c90982,Success,ERC-20,Transfer,20119581,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"16,566.72",$848.88,Ultra Token(UOS),0.0004375
0x4af6cadc66b5bb82338718bb1277065231e82a85db7926ea4be4f53076e38656,Success,ERC-20,Transfer,20119513,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"21,981","$1,126.31",Ultra Token(UOS),0.00054795
0x67c62adb0b9834e42eb0a522d2279221d30adcbc55a70c84a398c1810129752a,Success,ERC-20,Transfer,20119484,351 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"14,981",$767.63,Ultra Token(UOS),0.00074564
0x3daa9e677a5b55a42cc6c47842548fd9232b89f4f30687b47c08bddda896c8b4,Success,ERC-20,Transfer,20116336,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"29,981","$1,536.23",Ultra Token(UOS),0.00029462
0xf33f0ee8a41edcb86086eda67a5b377a68d946e041c05f5b1e5efae8be9d4d49,Success,ERC-20,Transfer,20115904,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"80,083.70","$4,103.49",Ultra Token(UOS),0.00048908
0xd78b0d8e7880f4fda1132c1bfd00aa46a3ce5b5c998d6a43a2a68d22248a56ea,Success,ERC-20,Transfer,20115775,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"24,344.83","$1,247.43",Ultra Token(UOS),0.00066128
0xb3fd9b00c1d530bf3be8780fed07a33bb7f0b0e066b987a0ddb386d9f869adaa,Success,ERC-20,Transfer,20115617,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"40,421.40","$2,071.19",Ultra Token(UOS),0.00125439
0x2f272b14942688ed5b14144e5bc304bc77746159b5108152601b250eb8890988,Success,ERC-20,Transfer,20115615,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00113844
0x2c27adee92964c308ff581a15520d59cfe815c7c4ed682e81704d82f0b3e1542,Success,ERC-20,Transfer,20115567,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"73,338.27","$3,757.85",Ultra Token(UOS),0.00108726
0x1b1c88f5ce2600811e9d7f20ac77cccf396151116f656cf9f6ad66af5b260ffe,Success,ERC-20,Transfer,20115559,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"55,000","$2,818.20",Ultra Token(UOS),0.00135747
0x942c6ce650e30af2e0009da552f80ef99b3a4b75d4c79b952652cdd9e5260b32,Success,ERC-20,Transfer,20115540,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"14,166.60",$725.90,Ultra Token(UOS),0.00172199
0x3ea6b387a97eaafdfc4227b776b86e8fb6563cc422f5bf75d01368abd2b3b1b4,Success,ERC-20,Transfer,20115509,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x353DD905AeC8e6366C74E61552D4Da0c08440fdC, ,"30,000","$1,537.20",Ultra Token(UOS),0.00201121
0x90daceb388e55fa77f56acdfd91aa37fc558208368a7e21f6cc781f7470f0517,Success,ERC-20,Transfer,20115508,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"49,981","$2,561.03",Ultra Token(UOS),0.00135211
0xdbbac13e4d0e64a98546045ff70ca9e5f4755ee0c5d5be2a432a345e2da679bb,Success,ERC-20,Transfer,20115458,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x353DD905AeC8e6366C74E61552D4Da0c08440fdC, ,"23,200","$1,188.77",Ultra Token(UOS),0.00089912
0xbf0cc48e8c21103dfa95b3c28f6614c218a62a9fbc16a265ed852e81c8b311a7,Success,ERC-20,Transfer,20112589,352 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"23,746.08","$1,216.75",Ultra Token(UOS),0.00061927
0xa38653769f08e02bee0c289d39bcc00aece9300b0750efdc5fbc22c95b18c495,Success,ERC-20,Transfer,20110831,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x8d895cfa84934073feceef5252983a36d442a343, Gate.io Dep: 0x8d895C...42A343,"6,229.61",$319.21,Ultra Token(UOS),0.00039613
0xbd79f9a4ae0b2e1345907deb3302a629f3fcb6acf3a61cc5b481d5dc14a2ee63,Success,ERC-20,Transfer,20110800,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x68deD77cb11d5d6F999EEaEC90b72ee2387c9EDC, ,"73,346.42","$3,758.27",Ultra Token(UOS),0.00024405
0x3c02d01c90a3c6ded3a5a26daed7fb86ac39ec032986d798466e8fa9ba817a25,Success,ERC-20,Transfer,20110761,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"40,000","$2,049.60",Ultra Token(UOS),0.00028809
0xb1d2c8e3e3896b3c8459ecefbec96e18371d3eb85985a3e4fc0b752cd1e3906e,Success,ERC-20,Transfer,20110711,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x353DD905AeC8e6366C74E61552D4Da0c08440fdC, ,"32,578.46","$1,669.32",Ultra Token(UOS),0.00029538
0x1487c18615c9f5f7ceb609bc82861113462fa7e51aaaf203fcbe3ae2d32de1f4,Success,ERC-20,Transfer,20110502,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x353DD905AeC8e6366C74E61552D4Da0c08440fdC, ,"30,000","$1,537.20",Ultra Token(UOS),0.00017693
0x82a3366584edf9cdff7aba68919ec2c6edc8a1f760e6ef21ad5df5df96aaff43,Success,ERC-20,Transfer,20108995,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"39,981","$2,048.63",Ultra Token(UOS),0.00009658
0x02af912e3368aec5ea65f1e9b70e5d6bb186df611737c0c170a0d302f1201b3c,Success,ERC-20,Transfer,20108995,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"16,718.01",$856.63,Ultra Token(UOS),0.00014149
0xe57c7f0a095a39e2374fd85cc60abe1744bf483fb113af9b373bde43c6449db0,Success,ERC-20,Transfer,20108509,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"27,012.18","$1,384.10",Ultra Token(UOS),0.0002175
0x65fa928add848ed4eed850555d99dd5f07900734bb42704a9926344b006b9377,Success,ERC-20,Transfer,20108498,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00017702
0x722dc47f88c1e57abe3f0cd5f57febd1a0dbaff953bc0074937b9622ae2afa9f,Success,ERC-20,Transfer,20107561,353 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"68,308.79","$3,500.14",Ultra Token(UOS),0.00014623
0x22b04d1a0c36c1d4a2b52cdc3f689acd90967e0b4a37e9f0aca476e79058bc1f,Success,ERC-20,Transfer,20100627,354 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"39,981","$2,048.63",Ultra Token(UOS),0.00013226
0x463ebe47eec35b106bae8b4ab67b90ecffb5d0a3243eb7f72bf361861d519641,Success,ERC-20,Transfer,20092863,355 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00041448
0xcdfc28818371af41b09b082d3da746fdae1557716449c747f0578ceb784296b7,Success,ERC-20,Transfer,20091200,355 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"36,827","$1,887.02",Ultra Token(UOS),0.00135291
0x79250c221de17a8702f9bfa14dd9dd85066a67694185698fd8b4d3cfbb6a617f,Success,ERC-20,Transfer,20090892,355 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"40,000","$2,049.60",Ultra Token(UOS),0.00050625
0xa53aec2d6fc0f9536ee8bd45b8b70065ba463b66514358337d1373fc59a14735,Success,ERC-20,Transfer,20080589,357 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"15,881.80",$813.78,Ultra Token(UOS),0.00042718
0x1ca7dd5832881652443df663ec41fdf9ba1c4dbdc643e5322f97ebc4b8ec3f1d,Success,ERC-20,Transfer,20080221,357 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"40,053.68","$2,052.35",Ultra Token(UOS),0.00111905
0x804d1ef6ddbadfbb6dedd43be8ee2be54a680f0c6102c1daee4816d539a09cca,Success,ERC-20,Transfer,20080022,357 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00144638
0x4081b7278f01e7faef592e5042de9d12dcddfe31bf5d85b0a11c72b42d19f592,Success,ERC-20,Transfer,20067828,359 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x625971C89823deAF075732F08846dE107f7cF8f6, ,"32,355.35","$1,657.89",Ultra Token(UOS),0.00076972
0x4fd89aab4bcda9cdde38b2c087fcbabe8a2ab4e5e36f51d40c61fe5fcb840eb0,Success,ERC-20,Transfer,20067690,359 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,981","$1,023.83",Ultra Token(UOS),0.00043439
